Day,Month,Year,Midnight_TOA,Midnight_Zenith,Midnight_Azimuth,6am_TOA,6am_Zenith,6am_Azimuth ,Noon_TOA,Noon_Zenith ,Noon_Azimuth ,6pm_TOA,6pm_Zenith ,6pm_Azimuth
16,7,1926,0.00,89.58676756,1.750750016,481.47,69.3369868,83.6311904,934.53,47.41042371,182.3635248,449.18,70.74600819,279.7551662
17,7,1926,0.00,89.74731048,1.729502072,477.94,69.4950345,83.67541019,931.68,47.57336939,182.3299539,445.95,70.89009203,279.6673555
18,7,1926,0.00,89.91388368,1.710262973,474.31,69.65791698,83.72393615,928.73,47.74237741,182.2990853,442.57,71.04052528,279.5792097
19,7,1926,0.00,90.08642604,1.693082488,470.56,69.82556221,83.77677534,925.65,47.91738503,182.2709738,439.04,71.19726974,279.4908113
20,7,1926,0.00,90.26487478,1.678008053,466.71,69.99789777,83.83393131,922.47,48.09832791,182.2456687,435.37,71.36028456,279.4022407
21,7,1926,0.00,90.4491655,1.665084719,462.75,70.17485092,83.89540413,919.17,48.28514022,182.2232141,431.56,71.52952632,279.3135758
22,7,1926,0.00,90.6392322,1.654355113,458.68,70.35634872,83.96119042,915.76,48.47775466,182.2036485,427.60,71.70494901,279.2248923
23,7,1926,0.00,90.8350074,1.645859396,454.51,70.54231803,84.03128339,912.24,48.67610257,182.1870051,423.49,71.88650411,279.1362632
24,7,1926,0.00,91.03642213,1.639635229,450.23,70.73268557,84.10567287,908.60,48.88011398,182.1733117,419.25,72.07414061,279.047759
25,7,1926,0.00,91.24340604,1.635717743,445.86,70.92737804,84.18434531,904.85,49.08971768,182.1625908,414.86,72.26780507,278.9594475
26,7,1926,0.00,91.45588743,1.63413951,441.38,71.12632209,84.26728392,900.99,49.30484129,182.1548596,410.34,72.46744163,278.8713936
27,7,1926,0.00,91.67379331,1.634930526,436.80,71.32944444,84.35446861,897.02,49.52541134,182.1501302,405.67,72.6729921,278.7836594
28,7,1926,0.00,91.89704944,1.638118185,432.13,71.53667187,84.4458761,892.94,49.7513533,182.1484095,400.86,72.88439599,278.6963042
29,7,1926,0.00,92.12558042,1.643727271,427.36,71.74793134,84.54147996,888.75,49.98259167,182.1496994,395.92,73.10159055,278.6093843
30,7,1926,0.00,92.35930972,1.651779943,422.50,71.96314993,84.6412507,884.45,50.21905003,182.153997,390.84,73.32451083,278.5229528
31,7,1926,0.00,92.59815973,1.662295732,417.54,72.18225498,84.74515574,880.05,50.46065108,182.1612944,385.62,73.55308973,278.4370599
1,8,1926,0.00,92.84205182,1.675291537,412.49,72.40517408,84.85315959,875.53,50.70731672,182.1715791,380.27,73.78725806,278.3517528
2,8,1926,0.00,93.09090641,1.690781627,407.35,72.63183509,84.9652238,870.90,50.95896811,182.184834,374.79,74.02694461,278.2670753
3,8,1926,0.00,93.34464299,1.708777642,402.12,72.8621662,85.08130713,866.17,51.21552565,182.2010377,369.17,74.27207615,278.1830683
4,8,1926,0.00,93.60318019,1.729288608,396.80,73.09609596,85.20136554,861.33,51.47690913,182.2201644,363.43,74.52257756,278.0997695
5,8,1926,0.00,93.86643581,1.752320942,391.39,73.33355328,85.32535231,856.39,51.74303769,182.2421841,357.55,74.77837181,278.0172134
6,8,1926,0.00,94.1343269,1.777878471,385.91,73.57446748,85.45321807,851.33,52.0138299,182.2670628,351.55,75.03938009,277.9354314
7,8,1926,0.00,94.40676979,1.805962448,380.33,73.81876829,85.58491091,846.18,52.28920379,182.2947629,345.42,75.30552181,277.8544519
8,8,1926,0.00,94.68368012,1.836571572,374.68,74.06638588,85.72037645,840.92,52.56907689,182.3252428,339.17,75.57671469,277.7742998
9,8,1926,0.00,94.9649729,1.869702014,368.94,74.31725087,85.8595579,835.55,52.85336626,182.3584575,332.79,75.85287481,277.6949973
10,8,1926,0.00,95.25056256,1.905347441,363.13,74.57129433,86.00239613,830.09,53.14198853,182.3943586,326.30,76.13391664,277.6165633
11,8,1926,0.00,95.54036299,1.943499042,357.23,74.82844784,86.14882978,824.52,53.43485992,182.4328944,319.68,76.41975314,277.5390137
12,8,1926,0.00,95.83428755,1.984145562,351.26,75.08864342,86.2987953,818.85,53.73189625,182.4740104,312.95,76.71029578,277.4623614
13,8,1926,0.00,96.13224915,2.027273331,345.22,75.35181361,86.45222704,813.07,54.03301301,182.5176488,306.10,77.00545462,277.3866164
14,8,1926,0.00,96.43416027,2.072866296,339.10,75.61789142,86.60905735,807.20,54.33812533,182.5637494,299.14,77.30513832,277.3117857
15,8,1926,0.00,96.73993298,2.120906062,332.91,75.88681036,86.76921662,801.24,54.64714806,182.6122493,292.06,77.60925426,277.2378734
16,8,1926,0.00,97.04947902,2.171371921,326.64,76.15850443,86.93263336,795.17,54.95999571,182.6630831,284.88,77.91770853,277.1648808
17,8,1926,0.00,97.36270976,2.22424089,320.31,76.4329081,87.0992343,789.01,55.27658253,182.7161832,277.59,78.23040601,277.0928067
18,8,1926,0.00,97.67953631,2.279487752,313.91,76.70995636,87.26894446,782.75,55.59682251,182.7714798,270.19,78.5472504,277.0216467
19,8,1926,0.00,97.99986949,2.33708509,307.44,76.98958464,87.44168718,776.39,55.92062936,182.8289013,262.69,78.8681443,276.9513941
20,8,1926,0.00,98.3236199,2.397003327,300.91,77.27172886,87.61738425,769.95,56.24791655,182.888374,255.09,79.19298922,276.8820396
21,8,1926,0.00,98.65069791,2.459210761,294.32,77.55632539,87.79595594,763.41,56.57859731,182.9498228,247.39,79.52168564,276.8135713
22,8,1926,0.00,98.9810137,2.523673608,287.66,77.84331105,87.97732108,756.78,56.91258465,183.0131707,239.59,79.85413305,276.7459749
23,8,1926,0.00,99.31447731,2.590356033,280.94,78.1326231,88.16139713,750.05,57.24979132,183.0783396,231.70,80.19023,276.6792338
24,8,1926,0.00,99.6509986,2.659220191,274.16,78.4241992,88.34810024,743.25,57.59012986,183.1452498,223.72,80.52987412,276.6133288
25,8,1926,0.00,99.99048734,2.730226261,267.32,78.71797747,88.53734529,736.35,57.93351259,183.2138207,215.65,80.87296215,276.5482387
26,8,1926,0.00,100.3328532,2.80333248,260.43,79.01389636,88.72904601,729.37,58.27985159,183.2839705,207.49,81.21939003,276.4839403
27,8,1926,0.00,100.6780057,2.878495177,253.48,79.31189473,88.92311497,722.30,58.62905872,183.3556165,199.24,81.56905285,276.4204078
28,8,1926,0.00,101.0258543,2.955668809,246.48,79.61191181,89.11946367,715.15,58.9810456,183.4286749,190.92,81.92184496,276.3576138
29,8,1926,0.00,101.3763086,3.034805983,239.43,79.91388714,89.31800259,707.91,59.33572362,183.5030616,182.52,82.27765994,276.2955287
30,8,1926,0.00,101.7292778,3.115857495,232.32,80.21776061,89.51864123,700.60,59.69300395,183.5786916,174.04,82.63639065,276.2341212
31,8,1926,0.00,102.0846713,3.19877235,225.17,80.52347238,89.72128817,693.20,60.05279748,183.6554793,165.49,82.99792926,276.1733581
1,9,1926,0.00,102.4423985,3.283497793,217.96,80.83096293,89.92585111,685.73,60.41501486,183.7333388,156.86,83.36216727,276.1132042
2,9,1926,0.00,102.8023686,3.369979328,210.72,81.14017298,90.1322369,678.19,60.7795665,183.8121837,148.17,83.72899553,276.053623
3,9,1926,0.00,103.164491,3.458160746,203.42,81.4510435,90.3403516,670.57,61.14636252,183.8919273,139.41,84.09830425,275.9945762
4,9,1926,0.00,103.528675,3.54798414,196.08,81.76351568,90.55010051,662.87,61.51531275,183.9724828,130.60,84.46998302,275.9360239
5,9,1926,0.00,103.8948298,3.639389925,188.71,82.07753089,90.76138819,655.11,61.88632676,184.053763,121.72,84.84392085,275.8779246
6,9,1926,0.00,104.2628647,3.732316856,181.29,82.39303072,90.97411853,647.28,62.25931381,184.1356808,112.78,85.22000613,275.8202358
7,9,1926,0.00,104.6326891,3.826702042,173.83,82.70995688,91.18819474,639.38,62.63418282,184.218149,103.80,85.59812671,275.762913
8,9,1926,0.00,105.0042123,3.922480958,166.33,83.02825122,91.40351939,631.41,63.01084244,184.3010804,94.76,85.97816986,275.705911
9,9,1926,0.00,105.3773436,4.019587456,158.80,83.34785571,91.61999445,623.38,63.38920093,184.3843878,85.67,86.3600223,275.649183
10,9,1926,0.00,105.7519922,4.117953776,151.23,83.66871239,91.83752132,615.29,63.76916624,184.4679842,76.54,86.74357021,275.5926811
11,9,1926,0.00,106.1280676,4.217510555,143.63,83.99076339,92.05600081,607.14,64.15064595,184.5517828,67.37,87.12869921,275.5363562
12,9,1926,0.00,106.505479,4.318186831,136.00,84.31395086,92.27533322,598.94,64.53354724,184.6356969,58.17,87.5152944,275.4801582
13,9,1926,0.00,106.8841358,4.419910051,128.34,84.63821697,92.4954183,590.67,64.91777694,184.71964,48.92,87.90324036,275.424036
14,9,1926,0.00,107.2639472,4.522606077,120.66,84.96350391,92.71615533,582.36,65.30324145,184.803526,39.65,88.29242113,275.3679375
15,9,1926,0.00,107.6448226,4.626199186,112.94,85.2897538,92.93744307,573.99,65.68984676,184.887269,30.34,88.68272022,275.3118098
16,9,1926,0.00,108.0266712,4.730612079,105.20,85.61690873,93.15917985,565.58,66.07749844,184.9707836,21.01,89.07402064,275.255599
17,9,1926,0.00,108.4094022,4.835765879,97.44,85.94491071,93.38126353,557.11,66.46610162,185.0539845,11.66,89.46620486,275.1992505
18,9,1926,0.00,108.7929248,4.941580138,89.65,86.27370164,93.60359153,548.61,66.85556095,185.1367871,2.29,89.85915485,275.142709
19,9,1926,0.00,109.1771481,5.047972839,81.85,86.6032233,93.82606088,540.06,67.24578063,185.2191071,0.00,90.25275205,275.0859186
20,9,1926,0.00,109.5619813,5.1548604,74.02,86.93341731,94.04856816,531.47,67.63666436,185.3008605,0.00,90.64687739,275.0288225
21,9,1926,0.00,109.9473332,5.262157679,66.18,87.26422512,94.27100962,522.84,68.02811538,185.3819641,0.00,91.04141129,274.9713638
22,9,1926,0.00,110.3331128,5.369777979,58.32,87.59558795,94.49328109,514.18,68.42003638,185.462335,0.00,91.43623365,274.9134847
23,9,1926,0.00,110.719229,5.477633059,50.45,87.92744683,94.71527809,505.49,68.81232956,185.5418909,0.00,91.83122385,274.8551273
24,9,1926,0.00,111.1055903,5.585633136,42.57,88.25974248,94.93689578,496.77,69.20489657,185.6205501,0.00,92.22626079,274.7962331
25,9,1926,0.00,111.4921054,5.693686903,34.68,88.59241538,95.15802902,488.01,69.59763853,185.6982315,0.00,92.62122284,274.7367437
26,9,1926,0.00,111.8786827,5.801701538,26.77,88.92540566,95.37857239,479.24,69.990456,185.7748546,0.00,93.01598788,274.6765999
27,9,1926,0.00,112.2652304,5.909582722,18.86,89.25865313,95.59842018,470.44,70.38324899,185.8503397,0.00,93.41043329,274.615743
28,9,1926,0.00,112.6516567,6.017234659,10.95,89.59209723,95.81746645,461.63,70.77591695,185.9246075,0.00,93.80443597,274.5541139
29,9,1926,0.00,113.0378696,6.124560095,3.03,89.92567698,96.03560505,452.79,71.16835871,185.9975798,0.00,94.19787231,274.4916534
30,9,1926,0.00,113.4237766,6.23146035,0.00,90.25933099,96.25272966,443.95,71.56047258,186.069179,0.00,94.59061827,274.4283028
1,10,1926,0.00,113.8092853,6.337835342,0.00,90.5929974,96.46873377,435.09,71.95215622,186.1393283,0.00,94.98254931,274.3640032
2,10,1926,0.00,114.1943029,6.443583626,0.00,90.92661387,96.68351079,426.23,72.34330676,186.2079518,0.00,95.37354047,274.2986963
3,10,1926,0.00,114.5787365,6.548602432,0.00,91.26011753,96.89695405,417.35,72.73382067,186.2749746,0.00,95.76346634,274.2323239
4,10,1926,0.00,114.9624927,6.652787711,0.00,91.59344496,97.10895681,408.48,73.12359388,186.3403225,0.00,96.15220108,274.1648285
5,10,1926,0.00,115.3454781,6.75603418,0.00,91.92653217,97.31941237,399.61,73.51252169,186.4039226,0.00,96.53961848,274.096153
6,10,1926,0.00,115.7275986,6.858235383,0.00,92.25931452,97.52821407,390.74,73.90049882,186.4657029,0.00,96.92559192,274.026241
7,10,1926,0.00,116.1087602,6.959283749,0.00,92.59172677,97.73525535,381.87,74.28741938,186.5255924,0.00,97.30999445,273.9550369
8,10,1926,0.00,116.4888683,7.059070662,0.00,92.92370298,97.94042983,373.02,74.6731769,186.5835216,0.00,97.69269877,273.8824861
9,10,1926,0.00,116.8678278,7.157486528,0.00,93.25517649,98.14363131,364.18,75.05766434,186.639422,0.00,98.07357728,273.8085348
10,10,1926,0.00,117.2455436,7.254420863,0.00,93.5860799,98.34475389,355.35,75.44077406,186.6932263,0.00,98.45250212,273.7331305
11,10,1926,0.00,117.62192,7.349762378,0.00,93.91634507,98.543692,346.54,75.82239787,186.7448688,0.00,98.82934517,273.6562218
12,10,1926,0.00,117.9968606,7.443399067,0.00,94.245903,98.74034046,337.76,76.202427,186.794285,0.00,99.20397813,273.5777588
13,10,1926,0.00,118.3702691,7.535218317,0.00,94.57468389,98.93459458,329.00,76.58075218,186.8414121,0.00,99.57627253,273.4976929
14,10,1926,0.00,118.7420484,7.62510701,0.00,94.90261707,99.12635021,320.26,76.95726356,186.8861888,0.00,99.94609977,273.4159775
15,10,1926,0.00,119.1121009,7.712951643,0.00,95.22963096,99.31550384,311.56,77.33185082,186.9285554,0.00,100.3133312,273.3325674
16,10,1926,0.00,119.4803286,7.798638446,0.00,95.55565305,99.50195263,302.89,77.70440313,186.968454,0.00,100.6778381,273.2474194
17,10,1926,0.00,119.846633,7.882053518,0.00,95.88060989,99.68559455,294.26,78.07480918,187.0058283,0.00,101.0394917,273.1604925
18,10,1926,0.00,120.210915,7.963082963,0.00,96.20442702,99.86632844,285.67,78.44295722,187.0406242,0.00,101.3981635,273.0717477
19,10,1926,0.00,120.5730752,8.041613036,0.00,96.527029,100.0440541,277.12,78.80873507,187.0727893,0.00,101.7537251,272.9811483
20,10,1926,0.00,120.9330132,8.117530296,0.00,96.84833933,100.2186723,268.62,79.17203015,187.1022734,0.00,102.1060481,272.8886603
21,10,1926,0.00,121.2906284,8.190721768,0.00,97.16828046,100.3900851,260.17,79.53272954,187.1290282,0.00,102.4550044,272.7942522
22,10,1926,0.00,121.6458195,8.261075113,0.00,97.48677374,100.5581956,251.77,79.89071993,187.153008,0.00,102.8004665,272.6978951
23,10,1926,0.00,121.9984846,8.328478799,0.00,97.80373945,100.7229084,243.43,80.24588776,187.174169,0.00,103.1423069,272.5995633
24,10,1926,0.00,122.3485213,8.39282229,0.00,98.11909672,100.8841296,235.15,80.59811917,187.1924701,0.00,103.4803988,272.4992339
25,10,1926,0.00,122.6958263,8.453996229,0.00,98.43276354,101.0417664,226.93,80.94730008,187.2078723,0.00,103.8146158,272.3968872
26,10,1926,0.00,123.0402961,8.511892643,0.00,98.74465676,101.1957282,218.78,81.29331623,187.2203394,0.00,104.1448323,272.2925072
27,10,1926,0.00,123.3818264,8.566405139,0.00,99.05469207,101.3459257,210.70,81.6360532,187.2298378,0.00,104.4709233,272.1860808
28,10,1926,0.00,123.7203121,8.617429118,0.00,99.36278397,101.4922716,202.69,81.97539648,187.2363366,0.00,104.7927643,272.077599
29,10,1926,0.00,124.0556479,8.664861988,0.00,99.66884579,101.6346805,194.76,82.31123151,187.2398075,0.00,105.1102321,271.9670563
30,10,1926,0.00,124.3877276,8.708603388,0.00,99.97278968,101.7730692,186.90,82.64344371,187.2402252,0.00,105.4232042,271.8544512
31,10,1926,0.00,124.7164445,8.748555411,0.00,100.2745266,101.9073563,179.13,82.97191857,187.2375673,0.00,105.7315591,271.7397859
1,11,1926,0.00,125.0416914,8.784622837,0.00,100.5739663,102.0374629,171.44,83.29654167,187.2318145,0.00,106.0351765,271.6230671
2,11,1926,0.00,125.3633603,8.81671337,0.00,100.8710175,102.1633124,163.85,83.61719877,187.2229504,0.00,106.3339373,271.5043054
3,11,1926,0.00,125.6813431,8.844737873,0.00,101.1655875,102.2848307,156.34,83.93377581,187.2109616,0.00,106.6277237,271.3835159
4,11,1926,0.00,125.9955307,8.868610616,0.00,101.4575826,102.401946,148.93,84.24615906,187.1958383,0.00,106.9164193,271.2607181
5,11,1926,0.00,126.3058138,8.888249517,0.00,101.7469081,102.5145896,141.61,84.55423508,187.1775735,0.00,107.1999092,271.1359359
6,11,1926,0.00,126.6120826,8.903576391,0.00,102.033468,102.6226951,134.40,84.8578909,187.1561637,0.00,107.4780801,271.0091979
7,11,1926,0.00,126.9142269,8.914517199,0.00,102.3171653,102.7261992,127.29,85.15701396,187.1316087,0.00,107.7508204,270.8805372
8,11,1926,0.00,127.2121361,8.921002299,0.00,102.5979018,102.8250414,120.29,85.4514923,187.1039117,0.00,108.0180204,270.7499917
9,11,1926,0.00,127.5056993,8.922966693,0.00,102.8755786,102.9191644,113.40,85.74121456,187.0730793,0.00,108.2795721,270.6176042
10,11,1926,0.00,127.7948053,8.920350275,0.00,103.1500955,103.0085139,106.62,86.02607006,187.0391213,0.00,108.5353696,270.4834219
11,11,1926,0.00,128.0793427,8.913098083,0.00,103.4213516,103.0930388,99.96,86.3059489,187.0020514,0.00,108.7853091,270.3474971
12,11,1926,0.00,128.3592,8.901160539,0.00,103.689245,103.1726915,93.42,86.58074202,186.9618864,0.00,109.029289,270.209887
13,11,1926,0.00,128.6342656,8.884493692,0.00,103.953673,103.2474275,86.99,86.85034129,186.9186468,0.00,109.2672101,270.0706533
14,11,1926,0.00,128.9044278,8.863059455,0.00,104.2145321,103.317206,80.70,87.11463958,186.8723565,0.00,109.4989754,269.9298627
15,11,1926,0.00,129.1695751,8.836825837,0.00,104.471718,103.3819896,74.53,87.37353085,186.8230429,0.00,109.7244907,269.7875868
16,11,1926,0.00,129.4295962,8.805767164,0.00,104.7251261,103.4417447,68.49,87.62691023,186.7707369,0.00,109.943664,269.6439016
17,11,1926,0.00,129.6843798,8.769864304,0.00,104.9746509,103.4964412,62.58,87.87467411,186.715473,0.00,110.1564064,269.498888
18,11,1926,0.00,129.9338153,8.72910487,0.00,105.2201866,103.5460528,56.81,88.11672023,186.6572891,0.00,110.3626317,269.3526315
19,11,1926,0.00,130.1777923,8.683483423,0.00,105.4616267,103.5905572,51.17,88.35294776,186.5962264,0.00,110.5622564,269.2052222
20,11,1926,0.00,130.4162011,8.633001657,0.00,105.6988647,103.6299359,45.68,88.5832574,186.5323296,0.00,110.7552001,269.0567543
21,11,1926,0.00,130.6489325,8.57766858,0.00,105.9317938,103.6641742,40.33,88.80755144,186.4656469,0.00,110.9413857,268.9073268
22,11,1926,0.00,130.8758785,8.517500675,0.00,106.1603069,103.6932617,35.12,89.02573392,186.3962297,0.00,111.1207389,268.7570424
23,11,1926,0.00,131.0969315,8.452522049,0.00,106.384297,103.7171918,30.06,89.23771062,186.3241327,0.00,111.2931888,268.6060082
24,11,1926,0.00,131.3119854,8.382764568,0.00,106.6036571,103.7359622,25.16,89.44338926,186.2494139,0.00,111.458668,268.454335
25,11,1926,0.00,131.520935,8.308267972,0.00,106.8182803,103.7495747,20.40,89.64267953,186.1721343,0.00,111.6171124,268.3021375
26,11,1926,0.00,131.7236765,8.229079977,0.00,107.0280602,103.7580353,15.80,89.83549317,186.0923582,0.00,111.7684612,268.1495339
27,11,1926,0.00,131.9201077,8.145256349,0.00,107.2328905,103.7613542,11.35,90.02174413,186.0101528,0.00,111.9126575,267.9966456
28,11,1926,0.00,132.1101279,8.056860969,0.00,107.4326656,103.7595458,7.07,90.2013486,185.9255884,0.00,112.0496478,267.8435975
29,11,1926,0.00,132.2936382,7.96396587,0.00,107.6272804,103.752629,2.94,90.37422512,185.8387379,0.00,112.1793824,267.6905172
30,11,1926,0.00,132.4705415,7.86665125,0.00,107.8166306,103.7406268,0.00,90.54029469,185.7496773,0.00,112.3018153,267.5375351
1,12,1926,0.00,132.640743,7.765005466,0.00,108.0006127,103.7235668,0.00,90.69948085,185.6584852,0.00,112.4169044,267.3847842
2,12,1926,0.00,132.80415,7.659125002,0.00,108.1791243,103.7014805,0.00,90.85170977,185.5652427,0.00,112.5246114,267.2323998
3,12,1926,0.00,132.9606722,7.549114415,0.00,108.3520639,103.6744043,0.00,90.99691032,185.4700335,0.00,112.624902,267.0805189
4,12,1926,0.00,133.1102217,7.435086246,0.00,108.5193315,103.6423785,0.00,91.13501419,185.3729437,0.00,112.7177456,266.9292809
5,12,1926,0.00,133.2527136,7.317160915,0.00,108.6808283,103.605448,0.00,91.26595595,185.2740616,0.00,112.803116,266.7788261
6,12,1926,0.00,133.3880657,7.195466585,0.00,108.836457,103.5636619,0.00,91.38967316,185.173478,0.00,112.8809907,266.6292965
7,12,1926,0.00,133.5161987,7.070138997,0.00,108.986122,103.5170739,0.00,91.50610641,185.0712853,0.00,112.9513514,266.4808349
8,12,1926,0.00,133.6370367,6.941321281,0.00,109.1297294,103.4657416,0.00,91.61519945,184.9675783,0.00,113.0141839,266.333585
9,12,1926,0.00,133.750507,6.809163737,0.00,109.2671871,103.4097271,0.00,91.71689921,184.8624534,0.00,113.0694778,266.1876909
10,12,1926,0.00,133.8565402,6.673823587,0.00,109.3984053,103.3490969,0.00,91.81115592,184.7560088,0.00,113.1172272,266.0432968
11,12,1926,0.00,133.9550709,6.53546471,0.00,109.5232959,103.2839214,0.00,91.89792314,184.6483443,0.00,113.1574301,265.9005471
12,12,1926,0.00,134.046037,6.394257333,0.00,109.6417735,103.2142753,0.00,91.97715786,184.5395611,0.00,113.1900886,265.7595858
13,12,1926,0.00,134.1293806,6.250377715,0.00,109.7537548,103.1402373,0.00,92.04882054,184.429762,0.00,113.2152089,265.6205561
14,12,1926,0.00,134.2050477,6.104007792,0.00,109.859159,103.0618902,0.00,92.11287515,184.3190508,0.00,113.2328012,265.4836006
15,12,1926,0.00,134.2729883,5.955334802,0.00,109.9579082,102.9793209,0.00,92.16928928,184.2075325,0.00,113.2428799,265.348861
