Day,Month,Year,Imputed_Air_Temp,Precip_Season,Total_rain_m,TOAmidnight,Zenith_midnight,Azimuth_midnight,TOA6am,Zenith_6am,Azimuth_6am,TOAnoon,Zenith_noon,Azimuth_noon,TOA6pm,Zenith_6pm,Azimuth_6pm,Tau
1,10,2009,-2.572604188,0,0,0,114.1605644,6.425305966,0,90.89983596,96.6570434,427.02,72.30815843,186.1937495,0,95.33588109,274.2974872,0.45
2,10,2009,-3.054485688,0,0,0,114.5445632,6.531111718,0,91.23266501,96.87109297,418.16,72.69829006,186.2616868,0,95.72572188,274.2320344,0.45
3,10,2009,-7.658828125,0,0,0,114.927892,6.636102222,0,91.56532196,97.08371631,409.3,73.08769145,186.327958,0,96.11438519,274.1654692,0.45
4,10,2009,-8.115843375,0,0,0,115.3104576,6.740172477,0,91.89774318,97.29480682,400.44,73.47625831,186.39249,0,96.5017452,274.0977345,0.45
5,10,2009,-6.894325792,0,0,0,115.6921664,6.843216301,0,92.22986447,97.50425799,391.58,73.86388579,186.4552106,0,96.88767573,274.0287739,0.45
6,10,2009,-4.784465354,0,0,0,116.0729247,6.945126386,0,92.56162096,97.71196337,382.72,74.2504684,186.516049,0,97.27205023,273.9585317,0.45
7,10,2009,-5.4567385,0,0,0,116.4526383,7.045794363,0,92.89294712,97.91781666,373.88,74.63590011,186.5749353,0,97.65474182,273.8869529,0.45
8,10,2009,-4.265475583,0,0,0,116.8312128,7.145110879,0,93.22377673,98.12171177,365.04,75.02007426,186.6318011,0,98.03562329,273.8139838,0.45
9,10,2009,-4.571566125,0,0,0,117.2085531,7.24296567,0,93.5540428,98.32354288,356.23,75.40288364,186.6865789,0,98.41456719,273.7395715,0.45
10,10,2009,-4.574473938,0,0,0,117.5845641,7.339247653,0,93.88367762,98.52320447,347.43,75.78422046,186.739203,0,98.79144581,273.6636646,0.45
11,10,2009,-5.499928583,0,0,0,117.95915,7.433845011,0,94.21261264,98.72059143,338.65,76.16397639,186.7896087,0,99.16613121,273.5862128,0.45
12,10,2009,-5.009575479,0,0,0,118.3322148,7.526645299,0,94.5407785,98.9155991,329.89,76.54204252,186.837733,0,99.53849532,273.5071675,0.45
13,10,2009,-5.503639896,0,0,0,118.7036617,7.617535547,0,94.86810497,99.10812336,321.17,76.91830944,186.8835143,0,99.9084099,273.4264814,0.45
14,10,2009,-1.09369789,0,0,0,119.0733937,7.706402375,0,95.19452095,99.29806068,312.47,77.29266722,186.9268929,0,100.2757466,273.3441092,0.45
15,10,2009,3.950768854,0,0.03340001,0,119.4413133,7.793132116,0,95.51995439,99.48530823,303.81,77.66500542,186.9678105,0,100.6403772,273.2600074,0.45
16,10,2009,-0.035369323,0,0,0,119.8073224,7.877610943,0,95.8443323,99.66976395,295.18,78.03521312,187.0062108,0,101.0021733,273.1741345,0.45
17,10,2009,-0.331521727,0,0,0,120.1713224,7.959725009,0,96.16758072,99.85132662,286.6,78.40317897,187.0420392,0,101.3610065,273.0864511,0.45
18,10,2009,2.135179265,0,0.0116,0,120.5332141,8.039360586,0,96.48962467,100.029896,278.05,78.76879117,187.0752432,0,101.7167488,272.9969203,0.45
19,10,2009,-0.255119602,0,0.0004,0,120.892898,8.116404224,0,96.81038816,100.2053727,269.56,79.13193752,187.1057721,0,102.0692722,272.9055074,0.45
20,10,2009,-1.161817413,0,0,0,121.2502737,8.190742905,0,97.12979412,100.3776588,261.11,79.49250545,187.1335776,0,102.418449,272.8121803,0.45
21,10,2009,-2.166039154,0,0,0,121.6052405,8.26226421,0,97.44776441,100.5466573,252.72,79.85038204,187.1586134,0,102.7641516,272.7169098,0.45
22,10,2009,-0.934220627,0,0,0,121.9576968,8.330856497,0,97.76421979,100.7122725,244.38,80.20545406,187.1808354,0,103.1062531,272.6196694,0.45
23,10,2009,-1.241650862,0,0,0,122.3075408,8.39640908,0,98.07907992,100.8744103,236.1,80.55760801,187.200202,0,103.4446269,272.5204359,0.45
24,10,2009,-3.985679708,0,0,0,122.6546698,8.458812418,0,98.39226329,101.032978,227.89,80.90673016,187.2166741,0,103.7791468,272.4191888,0.45
25,10,2009,-3.687994958,0,0,0,122.9989806,8.517958308,0,98.70368727,101.1878845,219.74,81.25270655,187.2302149,0,104.1096873,272.3159113,0.45
26,10,2009,-2.051717565,0,0,0,123.3403694,8.573740093,0,99.01326805,101.3390404,211.66,81.59542311,187.2407903,0,104.4361236,272.2105898,0.45
27,10,2009,-3.235794125,0,0,0,123.6787317,8.626052862,0,99.32092065,101.4863582,203.65,81.93476563,187.248369,0,104.7583317,272.1032146,0.45
28,10,2009,-3.056216258,0,0,0,124.0139625,8.674793672,0,99.62655891,101.6297523,195.72,82.27061984,187.2529223,0,105.0761882,271.9937793,0.45
29,10,2009,-8.703889,0,0,0,124.3459563,8.719861763,0,99.93009549,101.7691388,187.86,82.60287147,187.2544244,0,105.3895708,271.8822815,0.45
30,10,2009,-3.51346366,0,0,0,124.6746067,8.761158783,0,100.2314419,101.9044365,180.09,82.93140627,187.2528523,0,105.6983582,271.7687229,0.45
31,10,2009,2.664947792,0,0.0096,0,124.999807,8.798589021,0,100.5305084,102.0355659,172.4,83.25611009,187.2481861,0,106.0024302,271.6531091,0.45
1,11,2009,2.278376598,0,0,0,125.3214498,8.832059641,0,100.827204,102.1624502,164.8,83.57686892,187.240409,0,106.3016678,271.53545,0.45
2,11,2009,-1.315637429,0,0,0,125.6394272,8.861480917,0,101.1214369,102.2850147,157.29,83.89356898,187.2295071,0,106.5959532,271.4157597,0.45
3,11,2009,-0.833288652,0,0,0,125.9536308,8.886766479,0,101.4131137,102.4031875,149.88,84.20609671,187.2154697,0,106.88517,271.2940567,0.45
4,11,2009,-1.232259349,0,0,0,126.2639517,8.907833554,0,101.7021401,102.5168991,142.56,84.51433893,187.1982896,0,107.1692033,271.1703641,0.45
5,11,2009,-4.634335292,0,0,0,126.5702805,8.924603215,0,101.9884208,102.626083,135.34,84.81818282,187.1779624,0,107.4479399,271.0447094,0.45
6,11,2009,-5.250165854,0,0,0,126.8725074,8.937000627,0,102.271859,102.7306753,128.23,85.11751603,187.1544875,0,107.721268,270.9171248,0.45
7,11,2009,-5.476134292,0,0,0,127.1705222,8.9449553,0,102.5523573,102.8306151,121.22,85.41222675,187.1278672,0,107.9890779,270.7876472,0.45
8,11,2009,-5.107718717,0,0,0,127.4642145,8.948401333,0,102.829817,102.9258445,114.33,85.70220374,187.0981076,0,108.2512615,270.6563183,0.45
9,11,2009,-1.81105569,0,0,0,127.7534734,8.947277667,0,103.1041386,103.0163088,107.54,85.98733647,187.065218,0,108.5077127,270.5231843,0.45
10,11,2009,-6.906408104,0,0,0,128.038188,8.94152833,0,103.3752214,103.1019563,100.87,86.26751514,187.0292112,0,108.7583277,270.3882964,0.45
11,11,2009,-9.456396667,0,0,0,128.318247,8.931102679,0,103.642964,103.1827388,94.32,86.54263078,186.9901034,0,109.0030047,270.2517108,0.45
12,11,2009,-10.78974842,0,0,0,128.5935392,8.915955647,0,103.9072642,103.2586113,87.89,86.81257533,186.9479145,0,109.2416441,270.1134881,0.45
13,11,2009,-11.81359075,0,0,0,128.8639532,8.896047978,0,104.1680188,103.3295325,81.59,87.0772417,186.9026676,0,109.474149,269.973694,0.45
14,11,2009,-8.564917125,0,0,0,129.1293779,8.871346455,0,104.4251241,103.3954642,75.41,87.33652389,186.8543895,0,109.7004246,269.8323988,0.45
15,11,2009,-3.347837881,0,0,0,129.3897021,8.841824132,0,104.6784756,103.4563722,69.36,87.59031704,186.8031105,0,109.9203789,269.6896777,0.45
16,11,2009,-2.943985321,0,0,0,129.6448149,8.80746055,0,104.9279683,103.5122259,63.44,87.83851752,186.7488643,0,110.1339225,269.5456105,0.45
17,11,2009,-1.605104642,0,0,0,129.8946059,8.768241944,0,105.1734966,103.5629983,57.66,88.08102303,186.691688,0,110.3409689,269.4002815,0.45
18,11,2009,-2.60029035,0,0,0,130.1389648,8.724161449,0,105.4149545,103.6086664,52.01,88.31773269,186.6316222,0,110.5414342,269.2537798,0.45
19,11,2009,-4.43042096,0,0,0,130.3777822,8.675219289,0,105.6522357,103.6492109,46.51,88.54854711,186.5687111,0,110.7352378,269.1061987,0.45
20,11,2009,-3.392434813,0,0,0,130.610949,8.621422953,0,105.8852337,103.6846166,41.14,88.77336849,186.503002,0,110.9223019,268.9576359,0.45
21,11,2009,-0.251205002,0,0,0,130.8383572,8.562787361,0,106.1138416,103.7148723,35.92,88.99210072,186.4345456,0,111.1025519,268.8081933,0.45
22,11,2009,-1.552368692,0,0,0,131.0598994,8.499335018,0,106.3379526,103.7399706,30.85,89.20464947,186.3633961,0,111.2759166,268.657977,0.45
23,11,2009,-5.283330729,0,0,0,131.2754695,8.431096148,0,106.55746,103.7599086,25.93,89.41092224,186.2896106,0,111.4423277,268.5070969,0.45
24,11,2009,-6.956237875,0,0,0,131.4849623,8.358108815,0,106.7722571,103.7746871,21.16,89.61082854,186.2132497,0,111.6017208,268.3556667,0.45
25,11,2009,-2.627017004,0,0,0,131.688274,8.280419021,0,106.9822375,103.7843115,16.54,89.80427989,186.1343769,0,111.7540347,268.2038035,0.45
26,11,2009,-4.234555396,0,0,0,131.8853022,8.198080794,0,107.187295,103.7887912,12.08,89.99118997,186.0530587,0,111.8992116,268.0516282,0.45
27,11,2009,-4.028747615,0,0,0,132.0759463,8.111156248,0,107.3873243,103.7881399,7.78,90.17147471,185.9693649,0,112.0371976,267.8992646,0.45
28,11,2009,-6.398394875,0,0,0,132.260107,8.019715627,0,107.5822201,103.7823755,3.64,90.34505236,185.8833678,0,112.1679423,267.7468396,0.45
29,11,2009,-12.36414733,0,0,0,132.4376872,7.923837321,0,107.7718784,103.7715202,0,90.51184358,185.7951427,0,112.2913991,267.5944829,0.45
30,11,2009,-11.6296591,0,0,0,132.6085919,7.823607867,0,107.9561955,103.7556008,0,90.67177155,185.7047676,0,112.4075251,267.4423266,0.45
1,12,2009,-6.902586854,0,0,0,132.7727279,7.719121918,0,108.135069,103.7346482,0,90.82476208,185.612323,0,112.5162815,267.2905054,0.45
2,12,2009,-4.612777604,0,0,0,132.9300047,7.610482195,0,108.3083975,103.7086976,0,90.97074362,185.5178922,0,112.6176331,267.1391559,0.45
3,12,2009,-8.048844896,0,0,0,133.0803341,7.497799405,0,108.4760807,103.6777886,0,91.10964746,185.4215605,0,112.7115488,266.9884165,0.45
4,12,2009,-5.835949917,0,0,0,133.2236308,7.381192136,0,108.6380198,103.6419652,0,91.2414077,185.323416,0,112.7980014,266.8384274,0.45
5,12,2009,-8.756501,0,0,0,133.3598119,7.260786734,0,108.7941173,103.6012757,0,91.36596142,185.2235486,0,112.8769678,266.6893297,0.45
6,12,2009,-4.927924472,0,0,0,133.488798,7.136717137,0,108.9442774,103.5557728,0,91.48324872,185.1220506,0,112.9484288,266.5412661,0.45
7,12,2009,-6.553222354,0,0,0,133.6105123,7.009124692,0,109.088406,103.5055134,0,91.59321282,185.0190159,0,113.0123693,266.3943797,0.45
8,12,2009,-6.140136938,0,0,0,133.7248817,6.878157946,0,109.2264109,103.4505586,0,91.6958001,184.9145408,0,113.0687784,266.2488143,0.45
9,12,2009,-6.007526479,0,0,0,133.8318362,6.743972402,0,109.3582017,103.3909739,0,91.79096022,184.8087228,0,113.1176491,266.104714,0.45
10,12,2009,-4.785268063,0,0,0,133.9313095,6.606730255,0,109.4836903,103.326829,0,91.87864615,184.7016614,0,113.1589786,265.9622227,0.45
11,12,2009,-1.353604421,0,0,0,134.0232391,6.466600099,0,109.6027906,103.2581977,0,91.95881426,184.5934574,0,113.1927682,265.8214843,0.45
12,12,2009,-1.739059583,0,0,0,134.1075662,6.323756604,0,109.7154193,103.1851577,0,92.03142438,184.4842132,0,113.2190232,265.6826419,0.45
13,12,2009,-7.988201167,0,0,0,134.184236,6.178380176,0,109.821495,103.107791,0,92.09643982,184.3740322,0,113.237753,265.5458382,0.45
14,12,2009,-16.33804813,0,0,0,134.2531978,6.030656587,0,109.9209394,103.0261835,0,92.1538275,184.263019,0,113.248971,265.4112145,0.45
15,12,2009,-16.50548458,0,0,0,134.314405,5.880776584,0,110.0136765,102.9404249,0,92.20355793,184.1512793,0,113.2526947,265.278911,0.45
16,12,2009,-16.00371708,0,0,0,134.3678155,5.728935473,0,110.0996334,102.8506088,0,92.24560526,184.0389196,0,113.2489455,265.1490663,0.45
17,12,2009,-8.658620417,0,0,0,134.4133914,5.575332691,0,110.1787401,102.7568323,0,92.27994738,183.9260471,0,113.2377489,265.0218174,0.45
18,12,2009,-5.422279979,0,0,0,134.4510993,5.420171349,0,110.2509296,102.6591963,0,92.30656588,183.8127697,0,113.2191341,264.897299,0.45
19,12,2009,-9.829329417,0,0,0,134.4809106,5.263657766,0,110.316138,102.557805,0,92.32544612,183.6991957,0,113.1931344,264.775644,0.45
20,12,2009,-11.90734304,0,0,0,134.502801,5.106000988,0,110.3743047,102.452766,0,92.33657724,183.5854337,0,113.1597868,264.6569826,0.45
21,12,2009,-13.45031979,0,0,0,134.516751,4.947412287,0,110.4253725,102.3441903,0,92.33995219,183.4715928,0,113.1191319,264.5414424,0.45
22,12,2009,-18.24913875,0,0,0,134.5227461,4.788104662,0,110.4692874,102.2321916,0,92.33556775,183.3577819,0,113.0712141,264.4291482,0.45
23,12,2009,-17.86235271,0,0,0,134.5207762,4.628292318,0,110.5059993,102.1168868,0,92.32342449,183.2441099,0,113.0160816,264.3202219,0.45
24,12,2009,-18.12194167,0,0,0,134.5108361,4.468190152,0,110.5354613,101.9983955,0,92.30352682,183.1306857,0,112.9537858,264.2147821,0.45
25,12,2009,-17.9485975,0,0,0,134.4929255,4.308013227,0,110.5576305,101.87684,0,92.27588299,183.0176177,0,112.8843817,264.112944,0.45
26,12,2009,-16.55182083,0,0,0,134.4670489,4.147976249,0,110.5724674,101.7523447,0,92.24050503,182.905014,0,112.8079278,264.0148196,0.45
27,12,2009,-16.03386021,0,0,0,134.4332156,3.988293046,0,110.5799367,101.6250366,0,92.19740878,182.7929822,0,112.7244857,263.920517,0.45
28,12,2009,-17.96007333,0,0,0,134.3914396,3.829176049,0,110.5800066,101.4950445,0,92.14661386,182.681629,0,112.6341203,263.8301406,0.45
29,12,2009,-18.35199906,0,0,0,134.3417398,3.67083578,0,110.5726493,101.3624991,0,92.08814364,182.5710605,0,112.5368993,263.7437907,0.45
30,12,2009,-10.94883223,0,0,0,134.2841396,3.513480351,0,110.5578412,101.2275329,0,92.02202518,182.4613818,0,112.4328939,263.6615641,0.45
31,12,2009,-14.06945035,0,0,0,134.2186672,3.357314974,0,110.5355625,101.0902796,0,91.94828926,182.352697,0,112.3221776,263.5835529,0.45
1,1,2010,-16.74341104,0,0,0,134.1453555,3.202541479,0,110.5057973,100.9508741,0,91.86697026,182.2451089,0,112.2048271,263.5098455,0.45
2,1,2010,-8.366014042,0,0,0,134.0642418,3.049357857,0,110.4685341,100.8094526,0,91.77810619,182.1387191,0,112.0809216,263.4405256,0.45
3,1,2010,-12.61113998,0,0,0,133.9753678,2.89795781,0,110.4237652,100.6661516,0,91.68173856,182.0336278,0,111.9505427,263.3756728,0.45
4,1,2010,-18.21384771,0,0,0,133.8787796,2.748530329,0,110.3714872,100.5211085,0,91.57791239,181.9299337,0,111.8137746,263.3153622,0.45
5,1,2010,-17.40869896,0,0,0,133.7745277,2.601259288,0,110.3117006,100.3744608,0,91.46667612,181.8277336,0,111.6707038,263.2596645,0.45
6,1,2010,-16.05860208,0,0,0,133.6626666,2.456323062,0,110.2444103,100.226346,0,91.34808153,181.7271229,0,111.5214187,263.2086457,0.45
7,1,2010,-9.560657188,0,0,0,133.5432548,2.313894167,0,110.1696251,100.0769014,0,91.22218372,181.6281949,0,111.3660102,263.1623674,0.45
8,1,2010,-7.4794325,0,0,0,133.4163549,2.17413893,0,110.087358,99.92626414,0,91.08904098,181.531041,0,111.2045707,263.1208867,0.45
9,1,2010,-2.64224395,0,0,0,133.282033,2.037217177,0,109.997626,99.77457033,0,90.94871476,181.4357504,0,111.0371946,263.0842558,0.45
10,1,2010,-0.583962792,0,0,0,133.1403593,1.903281951,0,109.9004505,99.62195531,0,90.80126956,181.3424102,0,110.8639781,263.0525225,0.45
11,1,2010,-1.839742354,0,0,0,132.991407,1.772479262,0,109.7958565,99.46855327,0,90.64677289,181.2511053,0,110.6850185,263.02573,0.45
12,1,2010,-1.89686825,0,0,0,132.8352532,1.644947858,0,109.6838734,99.31449697,0.35,90.48529511,181.161918,0,110.5004151,263.0039167,0.45
13,1,2010,-4.51033975,0,0,0,132.6719777,1.520819025,0,109.5645343,99.15991754,4.37,90.31690945,181.0749283,0,110.310268,262.9871165,0.45
14,1,2010,-5.317730542,0,0,0,132.5016639,1.400216416,0,109.4378767,99.00494425,8.55,90.14169182,180.9902134,0,110.1146788,262.9753589,0.45
15,1,2010,-6.850523313,0,0,0,132.3243979,1.283255909,0,109.3039414,98.84970432,12.9,89.95972079,180.9078482,0,109.91375,262.9686683,0.45
16,1,2010,-6.143644438,0,0,0,132.1402685,1.170045489,0,109.1627737,98.69432262,17.4,89.77107747,180.8279043,0,109.707585,262.9670651,0.45
17,1,2010,-6.126972792,0,0,0,131.9493674,1.06068516,0,109.0144223,98.53892154,22.06,89.57584541,180.7504511,0,109.4962881,262.9705649,0.45
18,1,2010,-11.05060352,0,0,0,131.7517885,0.955266881,0,108.8589398,98.38362076,26.88,89.37411053,180.6755546,0,109.2799642,262.9791788,0.45
19,1,2010,-5.211225706,0,0,0,131.5476283,0.85387453,0,108.6963824,98.22853702,31.85,89.16596101,180.6032781,0,109.0587188,262.9929135,0.45
20,1,2010,-0.243506781,0,0,0,131.3369853,0.756583891,0,108.52681,98.07378399,36.97,88.95148719,180.5336817,0,108.8326578,263.0117713,0.45
21,1,2010,-3.6042073,0,0,0,131.1199603,0.663462667,0,108.3502862,97.91947207,42.23,88.73078149,180.4668225,0,108.6018877,263.0357502,0.45
22,1,2010,-10.00005725,0,0,0,130.8966557,0.574570512,0,108.1668778,97.7657082,47.65,88.50393832,180.4027544,0,108.3665149,263.0648439,0.45
23,1,2010,-10.9884184,0,0,0,130.6671758,0.489959094,0,107.9766552,97.61259575,53.2,88.27105397,180.3415281,0,108.1266462,263.0990417,0.45
24,1,2010,-7.159712583,0,0,0,130.4316265,0.409672165,0,107.7796922,97.46023433,58.9,88.0322265,180.283191,0,107.8823883,263.138329,0.45
25,1,2010,-10.46321792,0,0,0,130.1901153,0.333745667,0,107.5760656,97.3087197,64.74,87.78755569,180.2277872,0,107.6338478,263.1826868,0.45
26,1,2010,-3.507963881,0,0,0,129.9427509,0.262207842,0,107.3658556,97.15814361,70.71,87.53714291,180.1753576,0,107.3811313,263.2320923,0.45
27,1,2010,-3.681472952,0,0,0,129.6896433,0.195079369,0,107.1491453,97.00859372,76.81,87.28109105,180.1259395,0,107.1243451,263.2865185,0.45
28,1,2010,-14.8528166,0,0,0,129.4309034,0.13237351,0,106.9260209,96.86015349,83.05,87.01950441,180.0795671,0,106.8635951,263.3459348,0.45
29,1,2010,-21.90838479,0,0,0,129.1666435,0.07409628,0,106.6965715,96.71290208,89.41,86.75248863,180.0362709,0,106.5989869,263.4103065,0.45
30,1,2010,-21.14442979,0,0,0,128.8969763,0.020246622,0,106.4608889,96.56691433,95.9,86.48015058,179.9960781,0,106.3306256,263.4795954,0.45
31,1,2010,-22.25814875,0,0,0,128.6220155,359.9708166,0,106.2190677,96.42226065,102.51,86.2025983,179.9590125,0,106.0586158,263.5537594,0.45
1,2,2010,-19.97236729,0,0,0,128.3418755,359.9257916,0,105.9712051,96.27900697,109.24,85.91994088,179.9250944,0,105.7830613,263.6327531,0.45
2,2,2010,-16.19133938,0,0,0,128.056671,359.8851505,0,105.7174007,96.13721476,116.08,85.63228841,179.8943408,0,105.5040654,263.7165274,0.45
3,2,2010,-14.62213625,0,0,0,127.7665173,359.848866,0,105.4577568,95.99694096,123.04,85.33975188,179.8667651,0,105.2217307,263.80503,0.45
4,2,2010,-12.48216708,0,0,0,127.4715303,359.8169047,0,105.1923776,95.85823798,130.11,85.04244311,179.8423774,0,104.9361589,263.8982052,0.45
5,2,2010,-9.072487167,0,0,0,127.1718256,359.7892275,0,104.9213699,95.72115372,137.28,84.74047464,179.8211844,0,104.6474509,263.9959941,0.45
6,2,2010,-5.501705875,0,0,0,126.8675196,359.7657897,0,104.6448423,95.58573156,144.56,84.43395971,179.8031894,0,104.3557068,264.0983348,0.45
7,2,2010,-6.476685146,0,0,0,126.5587284,359.7465413,0,104.3629057,95.45201038,151.94,84.12301213,179.7883923,0,104.0610256,264.2051623,0.45
8,2,2010,-10.509379,0,0,0,126.2455684,359.7314272,0,104.0756728,95.32002465,159.42,83.80774626,179.77679,0,103.7635055,264.3164088,0.45
9,2,2010,-16.41274708,0,0,0,125.9281558,359.7203876,0,103.7832579,95.18980439,166.99,83.48827689,179.7683757,0,103.4632437,264.4320036,0.45
10,2,2010,-13.37088292,0,0,0,125.606607,359.713358,0,103.4857775,95.0613753,174.66,83.1647192,179.7631397,0,103.1603364,264.5518733,0.45
11,2,2010,-10.81431785,0,0,0,125.281038,359.7102696,0,103.1833493,94.93475877,182.41,82.83718871,179.761069,0,102.8548787,264.675942,0.45
12,2,2010,-4.148882904,0,0,0,124.9515648,359.7110498,0,102.8760927,94.809972,190.25,82.50580117,179.7621476,0,102.5469648,264.8041313,0.45
13,2,2010,-6.427198313,0,0,0,124.618303,359.7156218,0,102.5641285,94.68702803,198.17,82.17067255,179.7663562,0,102.2366877,264.9363603,0.45
14,2,2010,-7.000004104,0,0,0,124.2813682,359.7239054,0,102.2475788,94.56593587,206.17,81.83191896,179.7736727,0,101.9241393,265.072546,0.45
15,2,2010,-5.659672646,0,0,0,123.9408755,359.7358173,0,101.9265671,94.44670058,214.25,81.48965656,179.7840719,0,101.6094106,265.2126031,0.45
16,2,2010,-10.72958438,0,0,0,123.5969398,359.7512707,0,101.6012179,94.32932338,222.39,81.14400159,179.797526,0,101.2925914,265.3564443,0.45
17,2,2010,-17.04341667,0,0,0,123.2496756,359.7701763,0,101.2716569,94.21380172,230.61,80.79507023,179.814004,0,100.9737705,265.5039802,0.45
18,2,2010,-20.266025,0,0,0,122.899197,359.792442,0,100.9380106,94.10012946,238.89,80.4429786,179.8334725,0,100.6530353,265.6551198,0.45
19,2,2010,-22.18170375,0,0,0,122.5456176,359.8179734,0,100.6004064,93.98829692,247.24,80.08784272,179.8558951,0,100.3304727,265.8097702,0.45
20,2,2010,-22.16553896,0,0,0,122.1890508,359.8466739,0,100.2589729,93.87829104,255.64,79.72977844,179.8812331,0,100.006168,265.9678367,0.45
21,2,2010,-21.20741375,0,0,0,121.8296093,359.878445,0,99.91383888,93.77009549,264.1,79.36890139,179.909445,0,99.68020567,266.1292233,0.45
22,2,2010,-20.27681042,0,0,0,121.4674057,359.9131865,0,99.56513416,93.66369083,272.61,79.00532699,179.9404872,0,99.35266923,266.2938325,0.45
23,2,2010,-26.81511875,0,0,0,121.1025519,359.9507965,0,99.21298901,93.55905457,281.17,78.63917035,179.9743133,0,99.02364102,266.4615653,0.45
24,2,2010,-21.97478479,0,0,0,120.7351592,359.991172,0,98.85753422,93.45616138,289.78,78.2705463,180.0108749,0,98.69320243,266.6323216,0.45
25,2,2010,-10.79657863,0,0,0,120.3653387,0.034208638,0,98.498901,93.35498318,298.43,77.89956929,180.0501213,0,98.36143386,266.8060001,0.45
26,2,2010,-14.08092875,0,0,0,119.993201,0.079801307,0,98.13722097,93.25548926,307.12,77.52635341,180.0919997,0,98.02841475,266.9824985,0.45
27,2,2010,-13.21599258,0,0,0,119.618856,0.127843998,0,97.77262603,93.15764646,315.85,77.15101236,180.136455,0,97.69422358,267.1617133,0.45
28,2,2010,-13.21741819,0,0,0,119.2424133,0.178230129,0,97.40524832,93.06141929,324.61,76.77365938,180.1834305,0,97.35893793,267.3435406,0.45
1,3,2010,-15.35942479,0,0,0,118.863982,0.230852671,0,97.0352202,92.96677002,333.39,76.39440727,180.2328672,0,97.02263446,267.5278751,0.45
2,3,2010,-15.10337263,0,0,0,118.4836707,0.285604309,0,96.66267411,92.87365887,342.21,76.01336836,180.2847045,0,96.685389,267.7146112,0.45
3,3,2010,-10.91328873,0,0,0,118.1015877,0.342377585,0,96.28774261,92.78204413,351.05,75.63065447,180.33888,0,96.34727652,267.9036426,0.45
4,3,2010,-7.063720584,0,0,0,117.7178405,0.401065039,0,95.91055825,92.69188226,359.91,75.24637691,180.3953295,0,96.00837117,268.0948624,0.45
5,3,2010,-9.442791563,0,0,0,117.3325364,0.461559343,0,95.53125357,92.60312805,368.79,74.86064646,180.4539872,0,95.66874633,268.2881633,0.45
6,3,2010,-7.775469063,0,0,0,116.9457822,0.523753427,0,95.14996105,92.51573474,377.68,74.47357336,180.5147859,0,95.32847464,268.4834374,0.45
7,3,2010,-5.676861091,0,0,0,116.5576844,0.587540594,0,94.76681303,92.42965413,386.58,74.08526727,180.5776566,0,94.987628,268.6805768,0.45
8,3,2010,-8.535421657,0,0,0,116.1683487,0.652814632,0,94.38194173,92.34483673,395.49,73.69583732,180.6425292,0,94.64627763,268.8794731,0.45
9,3,2010,-10.36993022,0,0,0,115.7778808,0.719469921,0,93.99547917,92.26123184,404.4,73.30539204,180.7093321,0,94.30449409,269.0800177,0.45
10,3,2010,-7.629062376,0,0,0,115.3863857,0.787401528,0,93.60755711,92.17878772,413.32,72.91403936,180.7779923,0,93.9623473,269.282102,0.45
11,3,2010,-6.534971143,0,0,0,114.9939682,0.856505297,0,93.21830711,92.09745164,422.24,72.52188665,180.8484357,0,93.61990659,269.4856172,0.45
12,3,2010,-7.090564468,0,0,0,114.6007327,0.926677933,0,92.82786039,92.01717007,431.15,72.12904068,180.920587,0,93.27724072,269.6904546,0.45
13,3,2010,-6.057765198,0,0,0,114.2067831,0.997817084,0,92.43634788,91.93788871,440.05,71.73560759,180.9943697,0,92.93441792,269.8965055,0.45
14,3,2010,-7.689953651,0,0,0,113.8122231,1.069821408,0,92.04390016,91.85955264,448.95,71.34169297,181.0697062,0,92.5915059,270.1036612,0.45
15,3,2010,-7.889494328,0,0,0,113.4171559,1.142590645,0,91.65064744,91.78210642,457.83,70.94740178,181.146518,0,92.24857192,270.3118131,0.45
16,3,2010,-4.10690716,0,0,0,113.0216846,1.216025672,0,91.25671954,91.70549419,466.7,70.55283838,181.2247255,0,91.90568276,270.5208529,0.45
17,3,2010,-7.994974911,0,0,0,112.6259116,1.290028567,0,90.86224588,91.62965974,475.54,70.15810656,181.3042482,0,91.56290481,270.7306726,0.45
18,3,2010,-6.011127965,0,0,0,112.2299395,1.364502651,0,90.46735542,91.55454664,484.37,69.76330948,181.3850047,0,91.22030407,270.9411641,0.45
19,3,2010,-7.505491763,0,0,0,111.8338701,1.439352545,0,90.07217672,91.48009832,493.17,69.36854973,181.4669129,0,90.87794617,271.1522199,0.45
20,3,2010,-6.842086678,0,0,0,111.4378053,1.514484203,8.01,89.67683785,91.40625816,501.95,68.97392934,181.5498897,0,90.53589642,271.3637328,0.45
21,3,2010,-4.91562904,0,0,0,111.0418466,1.589804958,17.43,89.28146639,91.33296957,510.7,68.57954972,181.6338513,0,90.19421983,271.5755958,0.45
22,3,2010,-5.854519939,0,0,0,110.6460951,1.665223553,26.85,88.88618946,91.26017607,519.41,68.18551175,181.7187132,3.14,89.85298114,271.7877024,0.45
23,3,2010,-4.962752872,0,0,0,110.2506519,1.740650178,36.27,88.49113366,91.18782139,528.09,67.79191571,181.8043902,11.23,89.51224484,271.9999465,0.45
24,3,2010,-6.212226352,0,0,0,109.8556177,1.81599649,45.67,88.09642507,91.11584955,536.74,67.39886135,181.8907965,19.31,89.17207521,272.2122224,0.45
